player_name,years_played,lat,lon,country,goals_scored
VAN DER WIEL,2010,52.039,5.539,Netherlands,0
C. POULSEN,2010,56.214,9.335,Denmark,0
KJ�R,2010,56.214,9.335,Denmark,0
AGGER,2010,56.214,9.335,Denmark,0
L. JACOBSEN,2010,56.214,9.335,Denmark,0
J�RGENSEN,2010,56.214,9.335,Denmark,0
BENDTNER,2010,56.214,9.335,Denmark,1
DE JONG,2010 2014,52.039,5.539,Netherlands,0
KAHLENBERG,2010,56.214,9.335,Denmark,0
S.B. POULSEN,2010,56.214,9.335,Denmark,0
ENEVOLDSEN,2010,56.214,9.335,Denmark,0
VORM,2010 2014,52.039,5.539,Netherlands,0
ANDERSEN,2010,56.214,9.335,Denmark,0
BOSCHKER,2010,52.039,5.539,Netherlands,0
KVIST,2010,56.214,9.335,Denmark,0
JENSEN,2010,56.214,9.335,Denmark,0
GR�NKJ�R,2010,56.214,9.335,Denmark,0
DE ZEEUW,2010,52.039,5.539,Netherlands,0
BRAAFHEID,2010,52.039,5.539,Netherlands,0
KR�LDRUP,2010,56.214,9.335,Denmark,0
ELIA,2010,52.039,5.539,Netherlands,0
J. POULSEN,2010,56.214,9.335,Denmark,0
SCHAARS,2010,52.039,5.539,Netherlands,0
BECKMANN,2010,56.214,9.335,Denmark,0
LARSEN,2010,56.214,9.335,Denmark,0
AFELLAY,2010,52.039,5.539,Netherlands,0
ERIKSEN,2010,56.214,9.335,Denmark,0
HUNTELAAR,2010 2014,52.039,5.539,Netherlands,3
MTILIGA,2010,56.214,9.335,Denmark,0
KAWASHIMA,2010 2014,36.492,139.099,Japan,0
SOULEYMANOU,2010,5.125,12.621,Cameroon,0
ABE,2010,36.492,139.099,Japan,0
ASSOU EKOTTO,2010 2014,5.125,12.621,Cameroon,0
NKOULOU,2010 2014,5.125,12.621,Cameroon,0
TULIO,2010,36.492,139.099,Japan,0
BASSONG,2010,5.125,12.621,Cameroon,0
NAGATOMO,2010 2014,36.492,139.099,Japan,0
MAKOUN,2010 2014,5.125,12.621,Cameroon,0
MATSUI,2010,36.492,139.099,Japan,0
CHOUPO - MOTING,2010,5.125,12.621,Cameroon,0
OKUBO,2010 2014,36.492,139.099,Japan,0
WEBO,2010 2014,5.125,12.621,Cameroon,0
HASEBE,2010 2014,36.492,139.099,Japan,0
EYONG,2010,5.125,12.621,Cameroon,0
HONDA,2010 2014,36.492,139.099,Japan,3
MBIA,2010 2014,5.125,12.621,Cameroon,0
MATIP,2010 2014,5.125,12.621,Cameroon,1
NDY ASSEMBE,2010,5.125,12.621,Cameroon,0
UCHIDA,2010 2014,36.492,139.099,Japan,0
OKAZAKI,2010 2014,36.492,139.099,Japan,2
A. SONG,2010,5.125,12.621,Cameroon,0
NGUEMO,2010 2014,5.125,12.621,Cameroon,0
NJITAP,2010,5.125,12.621,Cameroon,0
YANO,2010,36.492,139.099,Japan,0
EMANA,2010,5.125,12.621,Cameroon,0
IWAMASA,2010,36.492,139.099,Japan,0
BONG,2010,5.125,12.621,Cameroon,0
K. NAKAMURA,2010,36.492,139.099,Japan,0
CHEDJOU,2010 2014,5.125,12.621,Cameroon,0
KONNO,2010 2014,36.492,139.099,Japan,0
IDRISSOU,2010,5.125,12.621,Cameroon,0
MORIMOTO,2010,36.492,139.099,Japan,0
MANDJECK,2010,5.125,12.621,Cameroon,0
ABOUBAKAR,2010 2014,5.125,12.621,Cameroon,0
J. VILLAR,2010,-22.329,-59.099,Paraguay,0
CRISCITO,2010,44.97,10.588,Italy,0
MOREL R.,2010,-22.329,-59.099,Paraguay,0
CHIELLINI,2010 2014,44.97,10.588,Italy,0
VERA,2010,-22.329,-59.099,Paraguay,1
DE ROSSI,2010 2014,44.97,10.588,Italy,1
DA SILVA,2010,-22.329,-59.099,Paraguay,0
V. CACERES,2010,-22.329,-59.099,Paraguay,0
IAQUINTA,2010,44.97,10.588,Italy,4
GILARDINO,2010,44.97,10.588,Italy,0
MARCHISIO,2010 2014,44.97,10.588,Italy,1
LUCAS,2010,-22.329,-59.099,Paraguay,0
MONTOLIVO,2010,44.97,10.588,Italy,0
ALCARAZ,2010,-22.329,-59.099,Paraguay,1
MARCHETTI,2010,44.97,10.588,Italy,0
D. BARRETO,2010,-22.329,-59.099,Paraguay,0
DE SANCTIS,2010,44.97,10.588,Italy,0
MAGGIO,2010,44.97,10.588,Italy,0
DI NATALE,2010,44.97,10.588,Italy,1
J. CACERES,2010,-22.329,-59.099,Paraguay,0
BOCCHETTI,2010,44.97,10.588,Italy,0
CAMORANESI,2010,44.97,10.588,Italy,0
E. BARRETO,2010,-22.329,-59.099,Paraguay,0
PALOMBO,2010,44.97,10.588,Italy,0
QUAGLIARELLA,2010,44.97,10.588,Italy,1
BENITEZ,2010,-22.329,-59.099,Paraguay,0
PAZZINI,2010,44.97,10.588,Italy,0
SANTANA,2010,-22.329,-59.099,Paraguay,0
BONUCCI,2010 2014,44.97,10.588,Italy,0
ORTIGOZA,2010,-22.329,-59.099,Paraguay,0
PIRLO,2010 2014,44.97,10.588,Italy,0
PASTON,2010,-44.774,169.857,New Zealand,0
MUCHA,2010,48.842,19.324,Slovakia,0
LOCHHEAD,2010,-44.774,169.857,New Zealand,0
SKRTEL,2010,48.842,19.324,Slovakia,0
VICELICH,2010,-44.774,169.857,New Zealand,0
ZABAVNIK,2010,48.842,19.324,Slovakia,0
NELSEN,2010,-44.774,169.857,New Zealand,0
STRBA,2010,48.842,19.324,Slovakia,0
ELLIOTT,2010,-44.774,169.857,New Zealand,0
WEISS,2010,48.842,19.324,Slovakia,0
SMELTZ,2010,-44.774,169.857,New Zealand,1
SESTAK,2010,48.842,19.324,Slovakia,0
KILLEN,2010,-44.774,169.857,New Zealand,0
VITTEK,2010,48.842,19.324,Slovakia,7
BERTOS,2010,-44.774,169.857,New Zealand,0
DURICA,2010,48.842,19.324,Slovakia,0
FALLON,2010,-44.774,169.857,New Zealand,0
HAMSIK,2010,48.842,19.324,Slovakia,0
SMITH,2010,-44.774,169.857,New Zealand,0
JENDRISEK,2010,48.842,19.324,Slovakia,0
BANNATYNE,2010,-44.774,169.857,New Zealand,0
PERNIS,2010,48.842,19.324,Slovakia,0
MOSS,2010,-44.774,169.857,New Zealand,0
KUCIAK,2010,48.842,19.324,Slovakia,0
SIGMUND,2010,-44.774,169.857,New Zealand,0
PEKARIK,2010,48.842,19.324,Slovakia,0
KOZAK,2010,48.842,19.324,Slovakia,0
BARRON,2010,-44.774,169.857,New Zealand,0
SAPARA,2010,48.842,19.324,Slovakia,0
MC GLINCHEY,2010,-44.774,169.857,New Zealand,0
HOLOSKO,2010,48.842,19.324,Slovakia,0
CLAPHAM,2010,-44.774,169.857,New Zealand,0
JAKUBKO,2010,48.842,19.324,Slovakia,0
MULLIGAN,2010,-44.774,169.857,New Zealand,0
STOCH,2010,48.842,19.324,Slovakia,0
BOYENS,2010,-44.774,169.857,New Zealand,0
KUCKA,2010,48.842,19.324,Slovakia,0
WOOD,2010,-44.774,169.857,New Zealand,0
KOPUNEK,2010,48.842,19.324,Slovakia,1
CHRISTIE,2010,-44.774,169.857,New Zealand,0
SALATA,2010,48.842,19.324,Slovakia,0
BROCKIE,2010,-44.774,169.857,New Zealand,0
PETRAS,2010,48.842,19.324,Slovakia,0
EDUARDO,2010 2014,40.075,-8.027,Portugal,0
TOURE KOLO,2010,8.307,-5.591,Cote d'Ivoire,0
B. ALVES,2010 2014,40.075,-8.027,Portugal,0
P. FERREIRA,2010,40.075,-8.027,Portugal,0
R. CARVALHO,2010,40.075,-8.027,Portugal,0
TIOTE,2010 2014,8.307,-5.591,Cote d'Ivoire,0
GERVINHO,2010 2014,8.307,-5.591,Cote d'Ivoire,2
P. MENDES,2010,40.075,-8.027,Portugal,0
LIEDSON,2010,40.075,-8.027,Portugal,1
TIENE,2010,8.307,-5.591,Cote d'Ivoire,0
DANNY,2010,40.075,-8.027,Portugal,0
TOURE YAYA,2010 2014,8.307,-5.591,Cote d'Ivoire,1
R. MEIRELES,2010 2014,40.075,-8.027,Portugal,1
EBOUE,2010,8.307,-5.591,Cote d'Ivoire,0
F. COENTR�O,2010 2014,40.075,-8.027,Portugal,0
ZOGBO,2010,8.307,-5.591,Cote d'Ivoire,0
YEBOAH,2010,8.307,-5.591,Cote d'Ivoire,0
D. FERNANDES,2010,40.075,-8.027,Portugal,0
ANGOUA,2010,8.307,-5.591,Cote d'Ivoire,0
ROLANDO,2010,40.075,-8.027,Portugal,0
GOHOURI,2010,8.307,-5.591,Cote d'Ivoire,0
DUDA,2010,40.075,-8.027,Portugal,0
DOUMBIA,2010,8.307,-5.591,Cote d'Ivoire,0
GOSSO,2010,8.307,-5.591,Cote d'Ivoire,0
M. VELOSO,2010,40.075,-8.027,Portugal,0
KOUAMATIEN,2010,8.307,-5.591,Cote d'Ivoire,0
R. AMORIM,2010 2014,40.075,-8.027,Portugal,0
H. ALMEIDA,2010 2014,40.075,-8.027,Portugal,1
BAMBA,2010 2014,8.307,-5.591,Cote d'Ivoire,0
R. COSTA,2010 2014,40.075,-8.027,Portugal,0
R. MYONG GUK,2010,39.809,126.687,Korea DPR,0
MAICON,2010 2014,-11.135,-46.052,Brazil,1
C. JONG HYOK,2010,39.809,126.687,Korea DPR,0
R. JUN IL,2010,39.809,126.687,Korea DPR,0
P. NAM CHOL,2010,39.809,126.687,Korea DPR,0
FELIPE MELO,2010,-11.135,-46.052,Brazil,0
R. KWANG CHON,2010,39.809,126.687,Korea DPR,0
M. BASTOS,2010,-11.135,-46.052,Brazil,0
J. YUN NAM,2010,39.809,126.687,Korea DPR,1
ELANO,2010,-11.135,-46.052,Brazil,2
J. TAE SE,2010,39.809,126.687,Korea DPR,0
G. SILVA,2010,-11.135,-46.052,Brazil,0
H. YONG JO,2010,39.809,126.687,Korea DPR,0
L. FABIANO,2010,-11.135,-46.052,Brazil,3
M. IN GUK,2010,39.809,126.687,Korea DPR,0
P. CHOL JIN,2010,39.809,126.687,Korea DPR,0
A. YONG HAK,2010,39.809,126.687,Korea DPR,0
K. MYONG GIL,2010,39.809,126.687,Korea DPR,0
K. MYONG WON,2010,39.809,126.687,Korea DPR,0
D. ALVES,2010,-11.135,-46.052,Brazil,0
K. KUM IL,2010,39.809,126.687,Korea DPR,0
C. KUM CHOL,2010,39.809,126.687,Korea DPR,0
T. SILVA,2010,-11.135,-46.052,Brazil,0
NAM CHOL,2010,39.809,126.687,Korea DPR,0
N. SONG CHOL,2010,39.809,126.687,Korea DPR,0
JOSU�,2010,-11.135,-46.052,Brazil,0
R. CHOL MYONG,2010,39.809,126.687,Korea DPR,0
RAMIRES,2010 2014,-11.135,-46.052,Brazil,0
R. KWANG HYOK,2010,39.809,126.687,Korea DPR,0
J. BAPTISTA,2010,-11.135,-46.052,Brazil,0
K. YONG JUN,2010,39.809,126.687,Korea DPR,0
A. CHOL HYOK,2010,39.809,126.687,Korea DPR,0
NILMAR,2010,-11.135,-46.052,Brazil,0
K. KYONG IL,2010,39.809,126.687,Korea DPR,0
GRAFITE,2010,-11.135,-46.052,Brazil,0
P. SUNG HYOK,2010,39.809,126.687,Korea DPR,0
VALLADARES,2010 2014,14.698,-86.539,Honduras,0
BRAVO,2010,-25.591,-69.947,Chile,0
CHAVEZ,2010,14.698,-86.539,Honduras,0
PONCE,2010,-25.591,-69.947,Chile,0
FIGUEROA,2010 2014,14.698,-86.539,Honduras,0
ISLA,2010 2014,-25.591,-69.947,Chile,0
CARMONA,2010 2014,-25.591,-69.947,Chile,0
W. PALACIOS,2010 2014,14.698,-86.539,Honduras,0
PAVON,2010,14.698,-86.539,Honduras,0
VIDAL,2010 2014,-25.591,-69.947,Chile,0
VALDIVIA,2010 2014,-25.591,-69.947,Chile,1
ALVAREZ,2010 2014,14.698,-86.539,Honduras,0
GUEVARRA,2010,14.698,-86.539,Honduras,0
BEAUSEJOUR,2010 2014,-25.591,-69.947,Chile,2
IZAGUIRRE,2010,14.698,-86.539,Honduras,0
MEDEL,2010 2014,-25.591,-69.947,Chile,0
MENDOZA,2010,14.698,-86.539,Honduras,0
MILLAR,2010,-25.591,-69.947,Chile,1
CANALES,2010,14.698,-86.539,Honduras,0
PINTO,2010,-25.591,-69.947,Chile,0
ESCOBER,2010 2014,14.698,-86.539,Honduras,0
J. PALACIOS,2010 2014,14.698,-86.539,Honduras,0
FUENTES,2010,-25.591,-69.947,Chile,0
BERNARDEZ,2010 2014,14.698,-86.539,Honduras,0
THOMAS,2010,14.698,-86.539,Honduras,0
SUAZO,2010,-25.591,-69.947,Chile,0
M. GONZALEZ,2010,-25.591,-69.947,Chile,1
WELCOME,2010,14.698,-86.539,Honduras,0
ORELLANA,2010 2014,-25.591,-69.947,Chile,0
JARA,2010 2014,-25.591,-69.947,Chile,0
SABILLON,2010,14.698,-86.539,Honduras,0
FIERRO,2010,-25.591,-69.947,Chile,0
TURCIOS,2010,14.698,-86.539,Honduras,0
TELLO,2010,-25.591,-69.947,Chile,0
J.N. PALACIOS,2010,14.698,-86.539,Honduras,0
PIQU�,2010 2014,40.521,-2.813,Spain,0
LICHTSTEINER,2010 2014,46.945,8.603,Switzerland,0
A.INIESTA,2010,40.521,-2.813,Spain,2
HUGGEL,2010,46.945,8.603,Switzerland,0
INLER,2010 2014,46.945,8.603,Switzerland,0
CAPDEVILA,2010,40.521,-2.813,Spain,0
NKUFO,2010,46.945,8.603,Switzerland,0
FERNANDES,2010 2014,46.945,8.603,Switzerland,1
ZIEGLER,2010 2014,46.945,8.603,Switzerland,0
DERDIYOK,2010,46.945,8.603,Switzerland,0
V.VALDES,2010,40.521,-2.813,Spain,0
W�LFLI,2010,46.945,8.603,Switzerland,0
LEONI,2010,46.945,8.603,Switzerland,0
R.ALBIOL,2010,40.521,-2.813,Spain,0
C.MARCHENA,2010,40.521,-2.813,Spain,0
VON BERGEN,2010 2014,46.945,8.603,Switzerland,0
PADALINO,2010,46.945,8.603,Switzerland,0
FABREGAS,2010,40.521,-2.813,Spain,0
MATA,2010 2014,40.521,-2.813,Spain,1
BUNJAKU,2010,46.945,8.603,Switzerland,0
ARBELOA,2010,40.521,-2.813,Spain,0
SCHWEGLER,2010,46.945,8.603,Switzerland,0
PEDRO,2010 2014,40.521,-2.813,Spain,0
EGGIMANN,2010,46.945,8.603,Switzerland,0
LLORENTE,2010,40.521,-2.813,Spain,0
SHAQIRI,2010 2014,46.945,8.603,Switzerland,3
J.MARTINEZ,2010,40.521,-2.813,Spain,0
J.NAVAS,2010,40.521,-2.813,Spain,0
MORAS,2010 2014,39.739,21.835,Greece,0
DANI ALVES,2014,-11.135,-46.052,Brazil,0
VRSALJKO,2014,45.694,16.525,Croatia,0
T SILVA,2014,-11.135,-46.052,Brazil,2
PERI�I?,2014,45.694,16.525,Croatia,2
DAVID LUIZ,2014,-11.135,-46.052,Brazil,4
CORLUKA,2014,45.694,16.525,Croatia,0
MARCELO,2014,-11.135,-46.052,Brazil,0
LOVREN,2014,45.694,16.525,Croatia,0
HULK,2014,-11.135,-46.052,Brazil,0
RAKITI?,2014,45.694,16.525,Croatia,0
JELAVI?,2014,45.694,16.525,Croatia,0
MODRI?,2014,45.694,16.525,Croatia,0
NEYMAR JR,2014,-11.135,-46.052,Brazil,4
OLI?,2014,45.694,16.525,Croatia,1
L GUSTAVO,2014,-11.135,-46.052,Brazil,0
KOVA?I?,2014,45.694,16.525,Croatia,0
JEFFERSON,2014,-11.135,-46.052,Brazil,0
ZELENIKA,2014,45.694,16.525,Croatia,0
SUBA�I?,2014,45.694,16.525,Croatia,0
FERNANDINHO,2014,-11.135,-46.052,Brazil,1
PRANJI?,2014,45.694,16.525,Croatia,0
VUKOJEVI?,2014,45.694,16.525,Croatia,0
MAXWELL,2014,-11.135,-46.052,Brazil,0
SCHILDENFELD,2014,45.694,16.525,Croatia,0
HENRIQUE,2014,-11.135,-46.052,Brazil,0
BROZOVI?,2014,45.694,16.525,Croatia,0
REBI?,2014,45.694,16.525,Croatia,0
HERNANES,2014,-11.135,-46.052,Brazil,0
SAMMIR,2014,45.694,16.525,Croatia,0
WILLIAN,2014,-11.135,-46.052,Brazil,0
VIDA,2014,45.694,16.525,Croatia,0
BERNARD,2014,-11.135,-46.052,Brazil,0
J�,2014,-11.135,-46.052,Brazil,0
MAND�UKI?,2014,45.694,16.525,Croatia,2
BADELJ,2014,45.694,16.525,Croatia,0
ITANJDE,2014,5.125,12.621,Cameroon,0
F. RODRIGUEZ,2014,25.388,-103.061,Mexico,0
H. HERRERA,2014,25.388,-103.061,Mexico,0
DJEUGOUE,2014,5.125,12.621,Cameroon,0
M. LAYUN,2014,25.388,-103.061,Mexico,0
G. DOS SANTOS,2014,25.388,-103.061,Mexico,2
MOUKANDJO,2014,5.125,12.621,Cameroon,0
H. MORENO,2014,25.388,-103.061,Mexico,0
CHOUPO-MOTING,2014,5.125,12.621,Cameroon,0
O. PERALTA,2014,25.388,-103.061,Mexico,1
P. AGUILAR,2014,25.388,-103.061,Mexico,0
J. VAZQUEZ,2014,25.388,-103.061,Mexico,0
ENOH,2014,5.125,12.621,Cameroon,0
J. CORONA,2014,25.388,-103.061,Mexico,0
FEUDJOU,2014,5.125,12.621,Cameroon,0
A. TALAVERA,2014,25.388,-103.061,Mexico,0
N'DJOCK,2014,5.125,12.621,Cameroon,0
NOUNKEU,2014,5.125,12.621,Cameroon,0
D. REYES,2014,25.388,-103.061,Mexico,0
M. FABIAN,2014,25.388,-103.061,Mexico,0
R. JIMENEZ,2014,25.388,-103.061,Mexico,0
BEDIMO,2014,5.125,12.621,Cameroon,0
A. PULIDO,2014,25.388,-103.061,Mexico,0
J. HERNANDEZ,2014,25.388,-103.061,Mexico,1
OLINGA,2014,5.125,12.621,Cameroon,0
M. PONCE,2014,25.388,-103.061,Mexico,0
SALLI,2014,5.125,12.621,Cameroon,0
I. BRIZUELA,2014,25.388,-103.061,Mexico,0
J. AQUINO,2014,25.388,-103.061,Mexico,0
NYOM,2014,5.125,12.621,Cameroon,0
C. PE�A,2014,25.388,-103.061,Mexico,0
I. CASILLAS,2014,40.521,-2.813,Spain,0
CILLESSEN,2014,52.039,5.539,Netherlands,0
VLAAR,2014,52.039,5.539,Netherlands,0
DE VRIJ,2014,52.039,5.539,Netherlands,1
MARTINS INDI,2014,52.039,5.539,Netherlands,0
BLIND,2014,52.039,5.539,Netherlands,2
JANMAAT,2014,52.039,5.539,Netherlands,0
JORDI ALBA,2014,40.521,-2.813,Spain,0
DE GUZMAN,2014,52.039,5.539,Netherlands,0
DIEGO COSTA,2014,40.521,-2.813,Spain,0
AZPILICUETA,2014,40.521,-2.813,Spain,0
DE GEA,2014,40.521,-2.813,Spain,0
KRUL,2014,52.039,5.539,Netherlands,0
R. ALBIOL,2014,40.521,-2.813,Spain,0
VERHAEGH,2014,52.039,5.539,Netherlands,0
JAVI MART�NEZ,2014,40.521,-2.813,Spain,0
VELTMAN,2014,52.039,5.539,Netherlands,0
KONGOLO,2014,52.039,5.539,Netherlands,0
CLASIE,2014,52.039,5.539,Netherlands,0
F�BREGAS,2014,40.521,-2.813,Spain,0
LENS,2014,52.039,5.539,Netherlands,0
FER,2014,52.039,5.539,Netherlands,1
KOKE,2014,40.521,-2.813,Spain,0
WIJNALDUM,2014,52.039,5.539,Netherlands,2
S. CAZORLA,2014,40.521,-2.813,Spain,0
MEMPHIS,2014,52.039,5.539,Netherlands,2
C. BRAVO,2014,-25.591,-69.947,Chile,0
RYAN,2014,-29.802,143.717,Australia,0
MENA,2014,-25.591,-69.947,Chile,0
FRANJIC,2014,-29.802,143.717,Australia,0
DAVIDSON,2014,-29.802,143.717,Australia,0
ALEXIS,2014,-25.591,-69.947,Chile,3
SPIRANOVIC,2014,-29.802,143.717,Australia,0
VARGAS,2014,-25.591,-69.947,Chile,1
LECKIE,2014,-29.802,143.717,Australia,0
OAR,2014,-29.802,143.717,Australia,0
CH. AR�NGUIZ,2014,-25.591,-69.947,Chile,1
WILKINSON,2014,-29.802,143.717,Australia,0
DIAZ,2014,-25.591,-69.947,Chile,0
TOSELLI,2014,-25.591,-69.947,Chile,0
LANGERAK,2014,-29.802,143.717,Australia,0
HERRERA,2014,-25.591,-69.947,Chile,0
ALBORNOZ,2014,-25.591,-69.947,Chile,0
TAGGART,2014,-29.802,143.717,Australia,0
HALLORAN,2014,-29.802,143.717,Australia,0
PINILLA,2014,-25.591,-69.947,Chile,0
BOZANIC,2014,-29.802,143.717,Australia,0
ROJAS,2014,-25.591,-69.947,Chile,0
TROISI,2014,-29.802,143.717,Australia,0
MCKAY,2014,-29.802,143.717,Australia,0
GUTI�RREZ,2014,-25.591,-69.947,Chile,0
MCGOWAN,2014,-29.802,143.717,Australia,0
FUENZALIDA,2014,-25.591,-69.947,Chile,0
LUONGO,2014,-29.802,143.717,Australia,0
OSPINA,2014,4.073,-72.844,Colombia,0
KARNEZIS,2014,39.739,21.835,Greece,0
C. ZAPATA,2014,4.073,-72.844,Colombia,0
MANIATIS,2014,39.739,21.835,Greece,0
YEPES,2014,4.073,-72.844,Colombia,0
MANOLAS,2014,39.739,21.835,Greece,0
C. SANCHEZ,2014,4.073,-72.844,Colombia,0
P. ARMERO,2014,4.073,-72.844,Colombia,1
KONE,2014,39.739,21.835,Greece,0
AGUILAR T.,2014,4.073,-72.844,Colombia,0
TEO,2014,4.073,-72.844,Colombia,1
CUADRADO,2014,4.073,-72.844,Colombia,10
IBARBO,2014,4.073,-72.844,Colombia,0
CHOLEVAS,2014,39.739,21.835,Greece,0
C. ZU�IGA,2014,4.073,-72.844,Colombia,0
GLYKOS,2014,39.739,21.835,Greece,0
KAPINO,2014,39.739,21.835,Greece,0
ARIAS,2014,4.073,-72.844,Colombia,0
TZAVELLAS,2014,39.739,21.835,Greece,0
C. CARBONERO,2014,4.073,-72.844,Colombia,0
A. MEJIA,2014,4.073,-72.844,Colombia,0
A. BALANTA,2014,4.073,-72.844,Colombia,0
MITROGLOU,2014,39.739,21.835,Greece,0
BACCA,2014,4.073,-72.844,Colombia,0
QUINTERO,2014,4.073,-72.844,Colombia,1
LAZAROS,2014,39.739,21.835,Greece,0
JACKSON M.,2014,4.073,-72.844,Colombia,2
FETFATZIDIS,2014,39.739,21.835,Greece,0
VALDES,2014,4.073,-72.844,Colombia,0
SAMARIS,2014,39.739,21.835,Greece,1
GUARIN,2014,4.073,-72.844,Colombia,0
TACHTSIDIS,2014,39.739,21.835,Greece,0
F. MUSLERA,2014,-32.402,-56.043,Uruguay,0
NAVAS K.,2014,9.977,-83.868,Costa Rica,0
D. LUGANO,2014,-32.402,-56.043,Uruguay,0
GONZALEZ G.,2014,9.977,-83.868,Costa Rica,0
D. GODIN,2014,-32.402,-56.043,Uruguay,1
W. GARGANO,2014,-32.402,-56.043,Uruguay,0
BORGES C.,2014,9.977,-83.868,Costa Rica,0
DUARTE O.,2014,9.977,-83.868,Costa Rica,1
D. FORLAN,2014,-32.402,-56.043,Uruguay,0
C. STUANI,2014,-32.402,-56.043,Uruguay,0
CAMPBELL J.,2014,9.977,-83.868,Costa Rica,1
M. PEREIRA,2014,-32.402,-56.043,Uruguay,0
RUIZ B.,2014,9.977,-83.868,Costa Rica,3
E. AREVALO RIOS,2014,-32.402,-56.043,Uruguay,0
DIAZ J.,2014,9.977,-83.868,Costa Rica,0
E. CAVANI,2014,-32.402,-56.043,Uruguay,4
GAMBOA C.,2014,9.977,-83.868,Costa Rica,0
M. CACERES,2014,-32.402,-56.043,Uruguay,0
TEJEDA Y.,2014,9.977,-83.868,Costa Rica,0
R. MU�OZ,2014,-32.402,-56.043,Uruguay,0
PEMBERTON P.,2014,9.977,-83.868,Costa Rica,0
M. SILVA,2014,-32.402,-56.043,Uruguay,0
CAMBRONERO D.,2014,9.977,-83.868,Costa Rica,0
J. FUCILE,2014,-32.402,-56.043,Uruguay,0
ACOSTA J.,2014,9.977,-83.868,Costa Rica,0
A. PEREIRA,2014,-32.402,-56.043,Uruguay,0
MYRIE D.,2014,9.977,-83.868,Costa Rica,0
A. HERNANDEZ,2014,-32.402,-56.043,Uruguay,0
BARRANTES M.,2014,9.977,-83.868,Costa Rica,0
L. SUAREZ,2014,-32.402,-56.043,Uruguay,2
FRANCIS W.,2014,9.977,-83.868,Costa Rica,0
J.M. GIMENEZ,2014,-32.402,-56.043,Uruguay,0
GRANADOS O.,2014,9.977,-83.868,Costa Rica,0
N. LODEIRO,2014,-32.402,-56.043,Uruguay,0
BRENES R.,2014,9.977,-83.868,Costa Rica,0
D. PEREZ,2014,-32.402,-56.043,Uruguay,0
MILLER R.,2014,9.977,-83.868,Costa Rica,0
G. RAMIREZ,2014,-32.402,-56.043,Uruguay,0
CALVO D.,2014,9.977,-83.868,Costa Rica,0
S. COATES,2014,-32.402,-56.043,Uruguay,0
URE�A M.,2014,9.977,-83.868,Costa Rica,1
A. GONZALEZ,2014,-32.402,-56.043,Uruguay,0
CUBERO J.,2014,9.977,-83.868,Costa Rica,0
SIRIGU,2014,44.97,10.588,Italy,0
BAINES,2014,52.449,-1.033,England,0
DARMIAN,2014,44.97,10.588,Italy,0
CANDREVA,2014,44.97,10.588,Italy,0
JAGIELKA,2014,52.449,-1.033,England,0
BALOTELLI,2014,44.97,10.588,Italy,1
STURRIDGE,2014,52.449,-1.033,England,1
BARZAGLI,2014,44.97,10.588,Italy,0
WELBECK,2014,52.449,-1.033,England,0
PALETTA,2014,44.97,10.588,Italy,0
HENDERSON,2014,52.449,-1.033,England,0
STERLING,2014,52.449,-1.033,England,0
VERRATTI,2014,44.97,10.588,Italy,0
FOSTER,2014,52.449,-1.033,England,0
PERIN,2014,44.97,10.588,Italy,0
FORSTER,2014,52.449,-1.033,England,0
WILSHERE,2014,52.449,-1.033,England,0
THIAGO MOTTA,2014,44.97,10.588,Italy,0
ABATE,2014,44.97,10.588,Italy,0
SMALLING,2014,52.449,-1.033,England,0
CASSANO,2014,44.97,10.588,Italy,0
CERCI,2014,44.97,10.588,Italy,0
AQUILANI,2014,44.97,10.588,Italy,0
LAMBERT,2014,52.449,-1.033,England,0
IMMOBILE,2014,44.97,10.588,Italy,0
LALLANA,2014,52.449,-1.033,England,0
PAROLO,2014,44.97,10.588,Italy,0
BARKLEY,2014,52.449,-1.033,England,0
SHAW,2014,52.449,-1.033,England,0
INSIGNE,2014,44.97,10.588,Italy,0
CHAMBERLAIN,2014,52.449,-1.033,England,0
DE SCIGLIO,2014,44.97,10.588,Italy,0
BARRY COPA,2014,8.307,-5.591,Cote d'Ivoire,0
MORISHIGE,2014,36.492,139.099,Japan,0
B. WILFRIED,2014,8.307,-5.591,Cote d'Ivoire,2
KAGAWA,2014,36.492,139.099,Japan,0
S. AURIER,2014,8.307,-5.591,Cote d'Ivoire,0
YAMAGUCHI,2014,36.492,139.099,Japan,0
SEREY DIE,2014,8.307,-5.591,Cote d'Ivoire,0
OSAKO,2014,36.492,139.099,Japan,0
YOSHIDA,2014,36.492,139.099,Japan,0
GBOHOUO,2014,8.307,-5.591,Cote d'Ivoire,0
NISHIKAWA,2014,36.492,139.099,Japan,0
M. SAYOUBA,2014,8.307,-5.591,Cote d'Ivoire,0
GONDA,2014,36.492,139.099,Japan,0
VIERA,2014,8.307,-5.591,Cote d'Ivoire,0
G. SAKAI,2014,36.492,139.099,Japan,0
T. KOLO,2014,8.307,-5.591,Cote d'Ivoire,0
BOLLY,2014,8.307,-5.591,Cote d'Ivoire,0
KIYOTAKE,2014,36.492,139.099,Japan,0
AKPA JD,2014,8.307,-5.591,Cote d'Ivoire,0
KAKITANI,2014,36.492,139.099,Japan,0
YA KONAN,2014,8.307,-5.591,Cote d'Ivoire,0
AOYAMA,2014,36.492,139.099,Japan,0
DIOMANDE,2014,8.307,-5.591,Cote d'Ivoire,0
